x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,label,match_id,turning_point
15,1,0,1,0,1,1.0,10.109,1,0,-1.191748633879781,0,2023-wimbledon-1308,0
0,1,0,1,0,1,1.0,48.403,1,1,-1.4163830601092895,1,2023-wimbledon-1308,1
15,1,0,1,0,1,1.0,22.89,1,0,2.02654043715847,1,2023-wimbledon-1308,1
25,1,0,1,0,1,1.0,21.617,1,1,4.1053781420765025,1,2023-wimbledon-1308,0
0,1,0,0,0,0,0.0,13.95,0,1,3.9559530054644805,0,2023-wimbledon-1308,1
-15,0,0,0,0,0,0.0,8.25,0,1,4.652651366120217,0,2023-wimbledon-1308,0
-30,0,0,0,0,0,0.0,7.973,0,0,1.0801557377049182,1,2023-wimbledon-1308,0
-15,0,0,0,0,0,0.0,0.554,0,1,0.9518688524590165,0,2023-wimbledon-1308,1
-25,0,0,0,0,0,0.0,11.739,0,1,-2.0090366120218577,1,2023-wimbledon-1308,1
-10,0,0,0,0,0,0.0,11.284,0,1,0.12026502732240424,1,2023-wimbledon-1308,0
0,1,0,0,0,0,0.0,46.106,0,1,2.2363060109289616,0,2023-wimbledon-1308,0
-10,0,0,0,0,0,0.0,8.588,0,0,-0.10293989071038251,1,2023-wimbledon-1308,0
0,1,0,0,0,0,0.0,23.052,0,1,1.9448032786885248,0,2023-wimbledon-1308,0
-10,0,0,0,0,0,0.0,13.378,0,1,-0.257996174863388,0,2023-wimbledon-1308,0
0,1,0,1,0,1,0.0,1.74,1,1,-1.8082224043715847,1,2023-wimbledon-1308,0
15,1,0,1,0,1,0.0,9.701,1,0,0.686037704918033,0,2023-wimbledon-1308,0
0,1,0,1,0,1,0.0,7.582,1,1,-1.631769945355191,1,2023-wimbledon-1308,0
15,1,0,1,0,1,0.0,17.578,1,0,0.7540147540983608,0,2023-wimbledon-1308,0
0,1,0,1,0,1,0.0,4.14,1,1,-0.06699836065573761,1,2023-wimbledon-1308,0
10,1,0,1,0,1,0.0,9.865,1,0,-0.09413661202185795,1,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,13.734,0,1,2.498202732240437,1,2023-wimbledon-1308,0
15,1,0,1,0,0,0.0,8.209,0,1,2.5526644808743164,0,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,7.158,0,1,3.3383715846994524,0,2023-wimbledon-1308,0
-15,0,0,1,0,0,0.0,12.603,0,0,0.9662579234972678,1,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,4.848,0,1,0.1257338797814208,0,2023-wimbledon-1308,1
-10,0,0,1,0,0,0.0,11.08,0,1,-1.9689448087431694,1,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,0.747,0,1,0.09012185792349722,0,2023-wimbledon-1308,0
-10,0,0,1,0,0,0.0,49.822,0,0,0.12606010928961756,1,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,5.893,0,1,1.5018426229508195,0,2023-wimbledon-1308,1
-10,0,0,1,0,0,0.0,4.127,0,0,1.5300316939890715,0,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,6.164,1,1,0.045000000000000234,1,2023-wimbledon-1308,0
15,1,0,1,0,0,0.0,7.032,1,1,2.302010382513661,1,2023-wimbledon-1308,1
30,1,0,1,0,0,0.0,22.013,1,1,1.1283043715846999,1,2023-wimbledon-1308,1
40,1,0,1,0,0,0.0,1.735,1,0,3.5968218579234974,1,2023-wimbledon-1308,0
0,1,0,0,0,0,0.0,21.315,0,1,5.703067759562841,0,2023-wimbledon-1308,0
-15,0,0,0,0,0,0.0,14.211,0,1,3.7287038251366114,0,2023-wimbledon-1308,1
-30,0,0,0,0,0,0.0,9.739,0,1,0.9423005464480874,0,2023-wimbledon-1308,1
-40,0,0,0,0,0,0.0,0.737,0,1,-1.2998568306010927,0,2023-wimbledon-1308,0
0,1,1,1,0,1,1.0,35.821,1,1,-3.553221857923497,1,2023-wimbledon-1308,1
15,1,1,1,0,1,1.0,13.552,1,0,-0.9106535519125682,0,2023-wimbledon-1308,0
0,1,1,1,0,1,1.0,6.798,1,0,-1.1801639344262291,1,2023-wimbledon-1308,0
15,1,1,1,0,1,1.0,42.673,1,0,1.0678409836065574,0,2023-wimbledon-1308,1
0,1,1,1,0,1,1.0,29.928,1,0,-0.2698289617486338,0,2023-wimbledon-1308,0
-10,0,1,1,0,1,1.0,28.349,1,1,-3.399951912568306,1,2023-wimbledon-1308,0
0,1,1,1,0,1,1.0,10.637,1,1,-0.6237398907103826,1,2023-wimbledon-1308,1
10,1,1,1,0,1,1.0,0.575,1,1,-0.5887202185792355,1,2023-wimbledon-1308,0
0,1,0,0,0,0,0.0,2.546,0,0,2.5106830601092893,0,2023-wimbledon-1308,0
-15,0,0,0,0,0,0.0,27.545,0,0,3.533913661202184,0,2023-wimbledon-1308,1
-30,0,0,0,0,0,0.0,14.407,0,1,0.7419907103825133,0,2023-wimbledon-1308,0
-40,0,0,0,0,0,0.0,0.812,0,1,-1.4111098360655738,0,2023-wimbledon-1308,0
0,1,0,0,0,1,1.0,9.383,1,0,-3.6827382513661204,0,2023-wimbledon-1308,0
-30,0,0,0,0,1,1.0,5.221,1,1,-3.9546202185792345,1,2023-wimbledon-1308,0
-15,0,0,0,0,1,1.0,15.133,1,1,-1.5204508196721305,0,2023-wimbledon-1308,0
0,1,0,1,0,0,1.0,0.96,0,1,-1.7152442622950819,0,2023-wimbledon-1308,0
-15,0,0,1,0,0,1.0,22.245,0,1,-2.315558469945355,1,2023-wimbledon-1308,1
0,1,0,1,0,0,1.0,40.217,0,0,0.07041530054644822,1,2023-wimbledon-1308,1
15,1,0,1,0,0,1.0,29.794,0,0,0.9842814207650279,0,2023-wimbledon-1308,0
0,1,0,1,0,0,1.0,10.906,0,1,1.1891464480874316,0,2023-wimbledon-1308,0
-10,0,0,1,0,0,1.0,14.52,0,0,1.1562295081967215,1,2023-wimbledon-1308,1
0,1,0,1,0,0,1.0,3.955,0,1,1.1088087431693994,1,2023-wimbledon-1308,1
10,1,0,1,0,0,1.0,15.46,0,0,0.058053551912568335,0,2023-wimbledon-1308,1
0,1,0,1,0,0,1.0,66.482,0,0,0.08165027322404396,1,2023-wimbledon-1308,0
10,1,0,1,0,0,1.0,4.878,0,0,3.9528387978142074,1,2023-wimbledon-1308,1
0,1,0,1,0,1,1.0,9.444,1,0,4.9294956284153,1,2023-wimbledon-1308,0
15,1,0,1,0,1,1.0,8.432,1,1,5.383585792349727,0,2023-wimbledon-1308,0
0,1,0,1,0,1,1.0,17.311,1,1,5.632628961748634,1,2023-wimbledon-1308,0
15,1,0,1,0,1,1.0,8.238,1,1,3.985445901639345,1,2023-wimbledon-1308,1
25,1,0,1,0,1,1.0,3.313,1,1,2.6290879781420764,1,2023-wimbledon-1308,0
0,1,0,0,0,0,0.0,3.953,0,0,3.4508475409836064,0,2023-wimbledon-1308,0
-15,0,0,0,0,0,0.0,1.854,0,1,4.18455300546448,0,2023-wimbledon-1308,1
-30,0,0,0,0,0,0.0,11.453,0,1,1.7326054644808742,0,2023-wimbledon-1308,1
-40,0,0,0,0,0,0.0,2.399,0,1,-0.3876748633879781,0,2023-wimbledon-1308,0
0,1,0,1,0,0,1.0,3.368,1,1,-2.6848612021857927,1,2023-wimbledon-1308,1
15,1,0,1,0,0,1.0,10.154,1,1,-0.4459043715846994,0,2023-wimbledon-1308,0
0,1,0,1,0,0,1.0,3.13,1,1,-0.6855748633879782,1,2023-wimbledon-1308,0
15,1,0,1,0,0,1.0,6.892,1,1,1.5846393442622952,1,2023-wimbledon-1308,1
25,1,0,1,0,0,1.0,12.508,1,1,2.523685792349727,1,2023-wimbledon-1308,0
0,1,0,0,0,1,0.0,8.107,0,1,2.6108868852459017,0,2023-wimbledon-1308,1
-15,0,0,0,0,1,0.0,14.219,0,1,3.314420765027322,1,2023-wimbledon-1308,0
0,1,0,0,0,1,0.0,26.379,0,1,3.037055737704917,1,2023-wimbledon-1308,0
15,1,0,0,0,1,0.0,2.899,0,1,3.21154262295082,0,2023-wimbledon-1308,0
0,1,0,0,0,1,0.0,19.755,0,1,0.28653879781420777,1,2023-wimbledon-1308,0
10,1,0,0,0,1,0.0,10.868,0,1,2.462307650273224,0,2023-wimbledon-1308,0
0,1,0,0,0,1,0.0,17.888,0,1,0.3414371584699455,1,2023-wimbledon-1308,0
10,1,0,0,0,1,0.0,10.271,0,1,0.2239289617486339,0,2023-wimbledon-1308,0
0,1,0,0,0,1,0.0,12.591,0,0,0.2282377049180327,0,2023-wimbledon-1308,0
-10,0,0,0,0,1,0.0,2.971,0,0,-2.0588639344262294,0,2023-wimbledon-1308,0
0,1,0,1,0,1,0.0,5.952,1,1,-1.4678245901639344,1,2023-wimbledon-1308,0
15,1,0,1,0,1,0.0,21.986,1,1,-1.3080098360655736,1,2023-wimbledon-1308,1
30,1,0,1,0,1,0.0,6.547,1,0,1.1630005464480875,0,2023-wimbledon-1308,0
15,1,0,1,0,1,0.0,14.571,1,0,1.0373666666666668,0,2023-wimbledon-1308,0
0,1,0,1,0,1,0.0,4.683,1,1,0.22238251366120232,0,2023-wimbledon-1308,1
-10,0,0,1,0,1,0.0,6.916,1,0,-2.2739535519125678,0,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,37.663,0,1,-5.371087431693988,1,2023-wimbledon-1308,1
15,1,0,1,0,0,0.0,18.575,0,0,-2.795339890710382,0,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,10.317,0,0,-2.58365737704918,0,2023-wimbledon-1308,1
-15,0,0,1,0,0,0.0,12.978,0,1,-2.4019147540983603,0,2023-wimbledon-1308,1
-25,0,0,1,0,0,0.0,14.28,0,1,-1.7537781420765024,0,2023-wimbledon-1308,0
0,1,0,1,0,0,1.0,3.481,1,1,-3.559245901639345,1,2023-wimbledon-1308,0
15,1,0,1,0,0,1.0,29.064,1,1,-1.2781693989071041,1,2023-wimbledon-1308,1
30,1,0,1,0,0,1.0,8.662,1,1,1.223034972677596,1,2023-wimbledon-1308,1
40,1,0,1,0,0,1.0,7.745,1,1,3.581393989071038,1,2023-wimbledon-1308,0
0,1,0,0,0,0,0.0,11.55,0,1,5.752605464480873,0,2023-wimbledon-1308,0
-15,0,0,0,0,0,0.0,0.547,0,1,3.8642486338797806,0,2023-wimbledon-1308,0
-30,0,0,0,0,0,0.0,0.874,0,1,0.9337081967213112,0,2023-wimbledon-1308,1
-40,0,0,0,0,0,0.0,10.238,0,0,-1.1589672131147541,1,2023-wimbledon-1308,0
-25,0,0,0,0,0,0.0,2.987,0,1,-1.986202732240437,0,2023-wimbledon-1308,0
0,1,0,0,0,0,1.0,35.262,1,0,-1.355488524590164,0,2023-wimbledon-1308,0
-15,0,0,0,0,0,1.0,3.925,1,0,-1.9978010928961747,1,2023-wimbledon-1308,0
0,1,0,0,0,0,1.0,6.559,1,1,0.23739562841530076,1,2023-wimbledon-1308,1
15,1,0,0,0,0,1.0,19.723,1,1,0.45633278688524587,1,2023-wimbledon-1308,0
25,1,0,0,0,0,1.0,5.502,1,1,2.310390710382513,1,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,23.133,0,1,5.659540437158469,1,2023-wimbledon-1308,0
15,1,0,1,0,0,0.0,10.196,0,0,6.225468852459016,1,2023-wimbledon-1308,1
30,1,0,1,0,0,0.0,12.91,0,1,6.716568852459017,0,2023-wimbledon-1308,0
15,1,0,1,0,0,0.0,5.54,0,1,4.422509836065574,0,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,2.874,0,1,0.150797267759563,0,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,2.992,0,1,-2.002373224043716,0,2023-wimbledon-1308,0
-10,0,0,1,0,0,0.0,3.082,0,1,-4.0547775956284156,0,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,32.195,1,1,-3.4155737704918034,1,2023-wimbledon-1308,0
15,1,0,1,0,0,0.0,2.187,1,0,-0.9830437158469948,1,2023-wimbledon-1308,1
30,1,0,1,0,0,0.0,3.121,1,1,1.2835054644808743,1,2023-wimbledon-1308,0
40,1,0,1,0,0,0.0,2.934,1,1,3.5801950819672133,1,2023-wimbledon-1308,0
0,1,0,1,0,1,0.5,4.495,1,1,5.687511475409835,0,2023-wimbledon-1308,1
-1,0,0,1,0,1,0.5,12.279,1,0,3.636477049180327,1,2023-wimbledon-1308,0
0,1,0,1,0,1,0.5,29.294,1,0,3.186974863387978,1,2023-wimbledon-1308,0
1,1,0,1,0,1,0.5,8.24,1,1,3.708996174863388,1,2023-wimbledon-1308,0
2,1,0,1,0,1,0.5,37.947,1,1,2.930881967213115,0,2023-wimbledon-1308,0
1,1,0,1,0,1,0.5,6.167,1,1,3.1760896174863387,0,2023-wimbledon-1308,0
0,1,0,1,0,1,0.5,8.399,1,1,0.3055715846994538,0,2023-wimbledon-1308,0
-1,0,0,1,0,1,0.5,25.244,1,1,-2.5206442622950815,0,2023-wimbledon-1308,0
-2,0,0,1,0,1,0.5,5.297,1,0,-4.685291803278688,0,2023-wimbledon-1308,0
-3,0,0,1,0,1,0.5,5.758,1,1,-4.71131038251366,1,2023-wimbledon-1308,0
-2,0,0,1,0,1,0.5,5.422,1,1,-2.20737868852459,1,2023-wimbledon-1308,0
-1,0,0,1,0,1,0.5,1.269,1,1,0.3296934426229512,0,2023-wimbledon-1308,0
0,1,1,1,0,0,0.0,0.686,1,1,1.0973644808743173,1,2023-wimbledon-1308,0
15,1,1,1,0,0,0.0,14.093,1,1,3.4032437158469944,1,2023-wimbledon-1308,1
30,1,1,1,0,0,0.0,2.904,1,1,3.483326775956284,1,2023-wimbledon-1308,0
40,1,1,1,0,0,0.0,2.26,1,0,3.511100546448087,1,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,44.85,0,0,5.5449808743169395,1,2023-wimbledon-1308,0
15,1,0,1,0,0,0.0,0.708,0,1,7.124226775956284,0,2023-wimbledon-1308,1
0,1,0,1,0,0,0.0,2.155,0,0,5.09594480874317,0,2023-wimbledon-1308,0
-15,0,0,1,0,0,0.0,7.488,0,0,2.0096398907103823,1,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,4.432,0,1,1.2165546448087432,0,2023-wimbledon-1308,0
-10,0,0,1,0,0,0.0,19.992,0,0,-1.9379415300546448,0,2023-wimbledon-1308,0
0,1,0,0,0,1,0.0,4.277,1,1,-1.462507650273224,1,2023-wimbledon-1308,1
15,1,0,0,0,1,0.0,9.426,1,1,0.7748136612021858,0,2023-wimbledon-1308,0
0,1,0,0,0,1,0.0,5.543,1,0,-1.5625273224043716,0,2023-wimbledon-1308,0
-15,0,0,0,0,1,0.0,4.427,1,1,-1.7723918032786883,1,2023-wimbledon-1308,0
0,1,0,0,0,1,0.0,7.894,1,1,-0.011013661202185762,0,2023-wimbledon-1308,0
-10,0,0,0,0,1,0.0,6.704,1,0,-2.4758934426229504,0,2023-wimbledon-1308,0
0,1,0,0,0,1,0.0,5.771,0,1,-2.825271584699453,0,2023-wimbledon-1308,0
-15,0,0,0,0,1,0.0,1.045,0,1,-2.6166245901639344,0,2023-wimbledon-1308,1
-30,0,0,0,0,1,0.0,6.497,0,0,-4.853960109289618,0,2023-wimbledon-1308,1
-40,0,0,0,0,1,0.0,5.847,0,0,-4.681089071038252,0,2023-wimbledon-1308,0
0,1,1,1,0,0,1.0,0.839,1,1,-3.4902016393442628,1,2023-wimbledon-1308,0
15,1,1,1,0,0,1.0,2.754,1,1,-1.2334967213114754,1,2023-wimbledon-1308,1
30,1,1,1,0,0,1.0,6.691,1,1,1.0314060109289618,1,2023-wimbledon-1308,1
40,1,1,1,0,0,1.0,2.878,1,0,3.3854961748633876,1,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,2.606,0,1,5.537779234972677,0,2023-wimbledon-1308,1
-15,0,0,1,0,0,0.0,21.655,0,0,3.6639748633879785,1,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,4.86,0,0,3.1281907103825133,1,2023-wimbledon-1308,1
15,1,0,1,0,0,0.0,7.265,0,1,3.16416174863388,0,2023-wimbledon-1308,0
0,1,0,1,0,0,0.0,8.281,0,1,0.23472677595628438,0,2023-wimbledon-1308,1
-10,0,0,1,0,0,0.0,5.741,0,1,0.228505464480874,0,2023-wimbledon-1308,0
0,1,1,1,0,0,1.0,11.368,1,1,-1.4155120218579236,1,2023-wimbledon-1308,0
15,1,1,1,0,0,1.0,3.818,1,0,-1.190745355191257,1,2023-wimbledon-1308,1
30,1,1,1,0,0,1.0,16.381,1,0,1.0972420765027322,1,2023-wimbledon-1308,1
40,1,1,1,0,0,1.0,1.219,1,1,3.475220765027322,1,2023-wimbledon-1308,1
0,1,0,0,0,0,0.0,6.528,0,1,5.6430732240437145,0,2023-wimbledon-1308,0
-15,0,0,0,0,0,0.0,4.321,0,1,3.7483196721311476,0,2023-wimbledon-1308,1
-30,0,0,0,0,0,0.0,31.517,0,1,1.018706557377049,0,2023-wimbledon-1308,1
-40,0,0,0,0,0,0.0,13.676,0,1,-1.0204327868852456,0,2023-wimbledon-1308,0
-15,0,0,1,0,0,1.0,7.123,1,1,-3.376423497267759,1,2023-wimbledon-1308,0
0,1,0,1,0,0,1.0,1.275,1,1,-1.1096109289617486,1,2023-wimbledon-1308,1
15,1,0,1,0,0,1.0,7.114,1,1,1.1573103825136613,1,2023-wimbledon-1308,1
25,1,0,1,0,0,1.0,16.837,1,1,3.3746316939890706,1,2023-wimbledon-1308,0
0,1,0,0,0,1,0.0,0.465,0,1,5.614825136612021,0,2023-wimbledon-1308,0
-15,0,0,0,0,1,0.0,7.294,0,1,3.7341677595628404,0,2023-wimbledon-1308,1
-30,0,0,0,0,1,0.0,24.312,0,0,1.0051109289617488,0,2023-wimbledon-1308,1
-40,0,0,0,0,1,0.0,7.274,0,1,-1.38421693989071,0,2023-wimbledon-1308,0
0,1,0,1,0,1,0.0,20.36,0,0,-3.7325021857923497,1,2023-wimbledon-1309,1
15,1,0,1,0,1,0.0,9.846,0,0,-1.5345437158469946,0,2023-wimbledon-1309,0
0,1,0,1,0,1,0.0,5.738,0,1,-1.5393267759562839,0,2023-wimbledon-1309,0
0,1,0,1,0,1,0.0,23.474,0,1,-1.242482513661202,0,2023-wimbledon-1309,0
-10,0,0,1,0,1,0.0,14.644,0,0,-1.9270901639344262,0,2023-wimbledon-1309,0
0,1,0,0,0,1,0.0,3.14,1,0,-3.6615710382513664,1,2023-wimbledon-1309,0
0,1,0,0,0,1,0.0,3.784,1,1,-1.4156174863387974,1,2023-wimbledon-1309,0
15,1,0,0,0,1,0.0,8.026,1,0,0.8541956284153007,1,2023-wimbledon-1309,1
25,1,0,0,0,1,0.0,9.432,1,1,3.2591464480874315,0,2023-wimbledon-1309,0
10,1,0,0,0,1,0.0,16.306,1,1,2.7994229508196717,0,2023-wimbledon-1309,0
0,1,0,0,0,1,0.0,9.349,1,0,-0.06804863387978169,1,2023-wimbledon-1309,0
0,1,0,0,0,1,0.0,2.744,1,1,-0.09226229508196727,1,2023-wimbledon-1309,0
10,1,0,0,0,1,0.0,12.934,1,1,-0.06663114754098359,1,2023-wimbledon-1309,1
0,1,0,1,0,0,1.0,30.339,0,1,2.548496721311475,1,2023-wimbledon-1309,0
30,1,0,1,0,0,1.0,13.245,0,0,5.712073770491802,0,2023-wimbledon-1309,0
15,1,0,1,0,0,1.0,1.113,0,1,3.81392349726776,0,2023-wimbledon-1309,0
0,1,0,1,0,0,1.0,7.72,0,0,1.089135519125683,1,2023-wimbledon-1309,0
10,1,0,1,0,0,1.0,4.344,0,1,0.21482841530054642,0,2023-wimbledon-1309,0
0,1,0,1,0,0,1.0,1.419,0,1,-1.999435519125683,0,2023-wimbledon-1309,0
-10,0,0,1,0,0,1.0,35.615,0,1,-1.963087431693989,1,2023-wimbledon-1309,0
0,1,0,1,0,0,1.0,8.842,0,1,0.3538109289617487,0,2023-wimbledon-1309,0
-10,0,0,1,0,0,1.0,15.003,0,1,-1.6970759562841533,0,2023-wimbledon-1309,0
0,1,1,1,0,1,0.0,17.129,1,1,-1.1296054644808742,0,2023-wimbledon-1309,0
-15,0,1,1,0,1,0.0,12.252,1,1,-1.4083360655737702,1,2023-wimbledon-1309,0
0,1,1,1,0,1,0.0,10.405,1,1,-1.4222169398907107,0,2023-wimbledon-1309,0
-15,0,1,1,0,1,0.0,0.775,1,1,-1.6586633879781418,1,2023-wimbledon-1309,0
0,1,1,1,0,1,0.0,5.476,1,0,0.028917486338797933,0,2023-wimbledon-1309,0
-10,0,1,1,0,1,0.0,7.448,1,1,0.07559289617486349,0,2023-wimbledon-1309,0
0,1,0,0,0,1,0.0,8.015,0,0,-2.895200546448087,1,2023-wimbledon-1309,1
15,1,0,0,0,1,0.0,11.74,0,0,-0.6064759562841526,0,2023-wimbledon-1309,0
0,1,0,0,0,1,0.0,16.035,0,1,-2.9415060109289612,0,2023-wimbledon-1309,1
-15,0,0,0,0,1,0.0,1.022,0,1,-2.7196857923497264,0,2023-wimbledon-1309,1
-25,0,0,0,0,1,0.0,4.45,0,1,-2.0817136612021856,0,2023-wimbledon-1309,0
0,1,0,1,0,0,1.0,2.518,1,1,-3.5709852459016393,1,2023-wimbledon-1309,0
15,1,0,1,0,0,1.0,8.947,1,1,-1.2541633879781418,1,2023-wimbledon-1309,1
30,1,0,1,0,0,1.0,1.953,1,1,1.0779546448087434,1,2023-wimbledon-1309,1
40,1,0,1,0,0,1.0,4.806,1,0,3.371898907103825,1,2023-wimbledon-1309,0
0,1,0,0,0,0,0.0,15.804,0,1,5.560679781420763,0,2023-wimbledon-1309,1
-15,0,0,0,0,0,0.0,22.386,0,1,3.6299857923497263,0,2023-wimbledon-1309,0
-30,0,0,0,0,0,0.0,7.165,0,1,0.77849781420765,1,2023-wimbledon-1309,0
-15,0,0,0,0,0,0.0,19.98,0,0,0.759217486338798,0,2023-wimbledon-1309,0
-25,0,0,0,0,0,0.0,1.244,0,1,-2.2299387978142073,0,2023-wimbledon-1309,0
0,1,0,0,0,0,0.0,0.89,1,1,-1.5933759562841532,1,2023-wimbledon-1309,0
15,1,0,0,0,0,0.0,2.698,1,0,0.7385524590163935,1,2023-wimbledon-1309,1
30,1,0,0,0,0,0.0,10.548,1,1,0.9584131147540986,1,2023-wimbledon-1309,1
25,1,0,0,0,0,0.0,7.313,1,1,3.3837595628415302,1,2023-wimbledon-1309,0
0,1,0,0,0,0,0.0,18.792,0,0,5.573599453551912,0,2023-wimbledon-1309,0
-15,0,0,0,0,0,0.0,0.953,0,0,3.5851617486338796,0,2023-wimbledon-1309,1
-30,0,0,0,0,0,0.0,7.922,0,0,0.8604524590163933,0,2023-wimbledon-1309,0
-25,0,0,0,0,0,0.0,0.775,0,1,-1.2657081967213113,0,2023-wimbledon-1309,0
0,1,1,1,0,1,0.0,0.525,1,1,-3.5047945355191255,1,2023-wimbledon-1309,1
0,1,1,1,0,1,0.0,0.85,1,1,-1.1165551912568303,1,2023-wimbledon-1309,0
15,1,1,1,0,1,0.0,6.943,1,0,1.1657978142076502,0,2023-wimbledon-1309,0
0,1,1,1,0,1,0.0,6.546,1,1,0.9239289617486336,1,2023-wimbledon-1309,0
10,1,1,1,0,1,0.0,1.205,1,0,2.5024459016393434,1,2023-wimbledon-1309,0
0,1,0,1,0,0,0.0,4.52,0,0,2.5132409836065577,0,2023-wimbledon-1309,1
-15,0,0,1,0,0,0.0,12.338,0,0,0.4273568306010928,1,2023-wimbledon-1309,0
0,1,0,1,0,0,0.0,15.734,0,1,2.9707262295081964,1,2023-wimbledon-1309,0
15,1,0,1,0,0,0.0,7.973,0,0,3.0535693989071038,0,2023-wimbledon-1309,1
0,1,0,1,0,0,0.0,19.878,0,0,0.1699502732240438,1,2023-wimbledon-1309,0
10,1,0,1,0,0,0.0,4.402,0,1,2.343396721311475,1,2023-wimbledon-1309,0
0,1,0,1,0,1,0.0,44.861,1,0,4.155427322404371,0,2023-wimbledon-1309,1
-15,0,0,1,0,1,0.0,7.351,1,1,1.671540983606558,1,2023-wimbledon-1309,0
0,1,0,1,0,1,0.0,22.44,1,0,4.1528967213114765,1,2023-wimbledon-1309,1
15,1,0,1,0,1,0.0,22.583,1,0,4.581665027322404,1,2023-wimbledon-1309,0
25,1,0,1,0,1,0.0,22.743,1,0,2.517344262295082,0,2023-wimbledon-1309,0
10,1,0,1,0,1,0.0,4.126,1,1,2.9476655737704913,1,2023-wimbledon-1309,0
15,1,0,0,0,1,0.0,7.221,0,1,4.233012568306011,1,2023-wimbledon-1309,1
30,1,0,0,0,1,0.0,1.546,0,1,4.140749180327869,0,2023-wimbledon-1309,0
15,1,0,0,0,1,0.0,19.092,0,1,1.9452584699453555,0,2023-wimbledon-1309,1
0,1,0,0,0,1,0.0,52.436,0,0,2.398100546448087,0,2023-wimbledon-1309,1
-10,0,0,0,0,1,0.0,21.394,0,0,-2.1801879781420768,0,2023-wimbledon-1309,1
0,1,0,1,0,0,1.0,21.78,1,1,-2.191889071038251,1,2023-wimbledon-1309,0
15,1,0,1,0,0,1.0,5.23,1,1,0.14440491803278682,1,2023-wimbledon-1309,1
30,1,0,1,0,0,1.0,18.269,1,0,2.5599016393442624,1,2023-wimbledon-1309,1
40,1,0,1,0,0,1.0,9.432,1,1,4.978490710382514,1,2023-wimbledon-1309,0
0,1,0,0,0,0,0.0,0.72,0,1,5.698008196721311,0,2023-wimbledon-1309,1
-15,0,0,0,0,0,0.0,12.07,0,0,3.742434972677595,1,2023-wimbledon-1309,0
0,1,0,0,0,0,0.0,17.444,0,0,3.1002907103825135,0,2023-wimbledon-1309,0
-15,0,0,0,0,0,0.0,14.479,0,0,0.8932644808743169,0,2023-wimbledon-1309,1
-25,0,0,0,0,0,0.0,5.058,0,1,-2.0906519125683065,0,2023-wimbledon-1309,0
15,1,0,1,0,0,0.0,4.129,1,0,-1.5547453551912567,1,2023-wimbledon-1309,1
30,1,0,1,0,0,0.0,3.554,1,0,-1.4039092896174867,1,2023-wimbledon-1309,0
40,1,0,1,0,0,0.0,8.081,1,1,0.9820387978142077,1,2023-wimbledon-1309,0
15,1,0,1,0,0,0.0,19.38,0,0,3.3888584699453546,1,2023-wimbledon-1309,0
30,1,0,1,0,0,0.0,7.793,0,1,5.603893989071038,0,2023-wimbledon-1309,1
25,1,0,1,0,0,0.0,34.76,0,1,3.7258551912568296,0,2023-wimbledon-1309,1
10,1,0,1,0,0,0.0,10.999,0,0,0.86205956284153,1,2023-wimbledon-1309,0
-15,0,1,1,0,0,0.0,20.059,1,0,1.8978459016393445,1,2023-wimbledon-1309,0
0,1,1,1,0,0,0.0,0.815,1,1,2.3568431693989074,1,2023-wimbledon-1309,0
0,1,1,1,0,0,0.0,15.102,1,0,4.891922950819672,1,2023-wimbledon-1309,0
10,1,1,1,0,0,0.0,5.848,1,0,7.957724590163934,1,2023-wimbledon-1309,0
0,1,0,0,0,1,0.0,2.795,0,1,7.729682513661202,0,2023-wimbledon-1309,0
-15,0,0,0,0,1,0.0,9.693,0,0,5.6578278688524595,0,2023-wimbledon-1309,1
-30,0,0,0,0,1,0.0,1.187,0,1,2.4824792349726787,0,2023-wimbledon-1309,1
-40,0,0,0,0,1,0.0,11.573,0,1,0.37551639344262305,0,2023-wimbledon-1309,0
-15,0,1,1,0,0,0.0,1.427,1,1,-1.930459016393443,1,2023-wimbledon-1309,0
0,1,1,1,0,0,0.0,0.856,1,1,0.3035994535519128,1,2023-wimbledon-1309,1
15,1,1,1,0,0,0.0,10.158,1,0,2.6585939890710386,1,2023-wimbledon-1309,1
25,1,1,1,0,0,0.0,2.821,1,0,4.982079781420765,1,2023-wimbledon-1309,1
0,1,0,0,0,0,0.0,6.115,0,1,5.518443715846995,0,2023-wimbledon-1309,0
